scenario,test_method,test_kind,step_idx,http_method,path,parameter,stem,value,provenance,classification
Flow_Scenario_985,test_positive_flow_S985_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-005,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v13,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v13,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-008,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v14,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v14,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-010,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v15,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v15,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v16,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7c9e8f1a-2b3d-4e5f-8a7b-6c9d0e1f2a3b,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v16,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-004,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v17,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7jh90mqol6DgaiEL,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v17,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-009,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v18,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v18,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v19,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,4d8a3b2c-1e5f-4a7b-9c3d-6e2f8a1b4c0d,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v19,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v20,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v20,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-010,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v5_explore_404,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v5_explore_404,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v5_explore_405,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v5_explore_405,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v5_explore_409,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v5_explore_409,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v7_explore_422,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v7_explore_422,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v7_explore_500,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v7_explore_500,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v7_explore_401,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,SMART_FETCH,smart_fetch
Flow_Scenario_985,test_positive_flow_S985_v7_explore_401,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_403,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_403,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_502,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_502,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_504,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v8_explore_504,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v10_explore_429,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v10_explore_429,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v10_explore_503,positive,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,SHARED_POOL_DRAW,shared_pool_draw
Flow_Scenario_985,test_positive_flow_S985_v10_explore_503,positive,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,SHARED_POOL_DRAW,shared_pool_draw
